property,synsetId,synsetName,mean,normVar,n,minValue,maxValue
Volume,n02848806,blade,0.06,0.0,1.0,0.061714273,0.061714273
Volume,n02850358,blazer,1.05,0.92,6.0,0.570493393,1.135333307
Volume,n02854739,bloomers,0.89,2.26,12.0,0.11774673,0.461980428
Volume,n02854926,blouse,0.53,0.6,9.0,0.398766155,0.667878656
Volume,n02856013,blue_chip,0.07,0.0,1.0,0.068709943,0.068709943
Volume,n02860415,bobbin,0.12,0.04,10.0,0.16,0.01
Volume,n02863340,body_pad,6.65,1.35,5.0,0.016233763,9.736361707
Volume,n02870676,book_bag,3.99,0.79,14.0,1.109285494,6.251254172
Volume,n07248320,book_jacket,0.26,0.36,4.0,0.222599794,0.327535325
Volume,n02871439,bookshelf,55.65,0.59,13.0,34.90908399,72.4675181
Volume,n02880546,bowed_stringed_instrument,0.98,0.0,1.0,0.98484829,0.98484829
Volume,n02881757,bowler_hat,1.89,0.63,6.0,0.971567989,2.687967
Volume,n02882301,bowling_ball,3.4,0.3,13.0,2.881904191,3.112986396
Volume,n02882647,bowling_pin,5.13,1.28,9.0,0.204403596,9.870127914
Volume,n02884994,box_camera,0.4,0.0,1.0,0.400973947,0.400973947
Volume,n02886321,box_spring,143.06,0.56,10.0,88.31167081,159.7402281
Volume,n02887209,brace,0.42,1.07,6.0,0.204431687,0.286712515
Volume,n02887970,bracelet,0.07,0.8,4.0,0.022129768,0.117402074
Volume,n02888569,bracket,1.08,2.52,10.0,0.072818167,0.265610337
Volume,n02890940,brake_shoe,1.44,0.86,10.0,0.756038811,1.672017877
Volume,n02889425,brake,2.55,0.0,1.0,2.545454041,2.545454041
Volume,n02892304,brass,0.14,0.88,2.0,0.08062769,0.207251041
Volume,n02891788,brass,0.01,0.6,3.0,0.006507142,0.014256058
Volume,n02892201,brass,0.54,1.35,3.0,0.024395287,0.794265265
Volume,n02894337,breakfast_table,162.77,0.85,8.0,96.27798419,158.4934751
Volume,n02901114,briefs,0.41,0.61,13.0,0.277056222,0.439090822
Volume,n02910353,buckle,0.08,1.05,10.0,0.024428567,0.074863622
Volume,n02923915,burr,0.23,0.17,2.0,0.45,0.13
Volume,n02925519,business_suit,4.31,0.0,1.0,4.305193952,4.305193952
Volume,n02927764,butter_dish,0.35,0.38,14.0,0.234454499,0.403321349
Volume,n02928049,butter_knife,0.12,1.7,13.0,0.017992421,0.116883094
Volume,n02987950,c_battery,0.2,2.08,15.0,0.025754789,0.179754263
Volume,n06278338,cable_television,0.13,0.39,9.0,0.079948036,0.150428542
Volume,n02935017,cache,0.01,0.0,1.0,0.013199997,0.013199997
Volume,n06273743,call_waiting,1.49,0.82,12.0,0.623177366,2.076313133
Volume,n02942349,camcorder,1.79,1.23,13.0,0.091999982,2.960692054
Volume,n02943241,camera_lens,0.27,0.77,14.0,0.111445852,0.364964213
Volume,n02951585,can_opener,0.65,0.78,12.0,0.184828859,0.97935262
Volume,n02949084,cane,1.29,1.51,12.0,0.127986988,1.209201014
Volume,n02949202,cane,1.67,1.17,4.0,0.606939815,1.843181453
Volume,n02949542,canister,1.5,1.64,11.0,0.316298639,1.532510519
Volume,n02951358,canoe,383.86,0.63,5.0,209.2242755,595.8440377
Volume,n02954163,canvas_tent,481.32,2.31,12.0,9.309816337,189.6915208
Volume,n02957135,cap_screw,737.14,0.88,7.0,269.6091881,1180.741287
Volume,n02957755,capsule,44237.44,2.77,9.0,23.96526116,1917.220893
Volume,n02965783,car_mirror,0.61,0.79,9.0,0.23200753,1.120129648
Volume,n02970685,car_seat,47.55,0.39,15.0,37.78137779,57.50323536
Volume,n02964075,card_table,58.75,0.86,6.0,22.59047175,96.55301117
Volume,n02964196,card_table,104.53,0.57,3.0,75.44461434,145.6276768
Volume,n02963159,cardigan,0.33,0.59,4.0,0.284231545,0.441571341
Volume,n02970408,carryall,4.12,0.66,13.0,3.116882499,5.077921071
Volume,n02971356,carton,7.55,1.03,9.0,2.986363044,6.545453248
Volume,n02973017,cartridge_holder,0.2,0.7,12.0,0.112397536,0.249594106
Volume,n02976249,case_knife,0.04,1.28,7.0,0.01376017,0.027523804
Volume,n02976123,case_knife,0.06,1.11,8.0,0.0056737,0.14396101
Volume,n02977438,cash_register,5.93,0.55,12.0,2.455281981,9.033514173
Volume,n02978881,cassette,0.18,0.7,5.0,0.059523798,0.26863631
Volume,n02982515,cat_box,26.88,0.39,15.0,17.95354623,36.0497764
Volume,n02988156,cd_drive,0.97,2.31,11.0,0.150236016,0.377298627
Volume,n02988304,cd_player,3.1,0.88,12.0,1.451671611,3.781287129
Volume,n02988679,cd-rom,0.42,0.65,5.0,0.294642799,0.57085703
Volume,n02992529,cellular_telephone,0.17,1.23,3.0,0.021377035,0.239515104
Volume,n02994573,center_punch,0.04,1.07,15.0,0.013151407,0.055292413
Volume,n02995345,central_processing_unit,0.3,0.22,12.0,0.266051895,0.328868982
Volume,n02998003,cereal_box,2.3,0.36,7.0,1.876986641,2.94977287
Volume,n03000247,chain_mail,1.49,1.33,6.0,0.117974003,1.837090545
Volume,n03000684,chain_saw,10.12,0.61,11.0,5.69695452,13.7803003
Volume,n02999936,chain,0.02,0.72,2.0,0.009649349,0.020532463
Volume,n03008976,charger,0.11,0.9,10.0,0.046701289,0.110831426
Volume,n03012644,cheese_press,7.48,0.0,1.0,7.480517998,7.480517998
Volume,n03013580,chemise,0.53,0.0,1.0,0.525012883,0.525012883
Volume,n03015254,chest_of_drawers,91.47,0.25,11.0,80.42956328,99.3953802
Volume,n03017168,chime,0.89,1.31,10.0,0.254805144,0.894069087
Volume,n03018349,china_cabinet,150.56,0.74,12.0,89.66686535,166.1024638
Volume,n03020416,chip,3.18,0.29,5.0,2.424241944,3.490529611
Volume,n03026506,christmas_stocking,0.43,0.75,13.0,0.160714254,0.694857005
Volume,n03028785,church_hat,1.97,0.7,10.0,1.02247707,3.187356511
Volume,n03031012,cigarette_case,0.4,2.93,12.0,0.036040296,0.067153666
Volume,n03033986,circuit_board,0.02,0.74,6.0,0.011040945,0.02011255
Volume,n03034663,circular_saw,8.18,0.21,11.0,7.272725831,9.541587442
Volume,n03039947,cleaning_implement,-1.0,0.0,1.0,0.000681662,0.000681662
Volume,n03044671,clip_lead,0.05,0.77,13.0,0.025974021,0.070857129
Volume,n03045698,cloak,1.65,0.52,10.0,0.932350465,2.484363144
Volume,n03046921,clock_radio,1.49,1.5,12.0,0.31647721,1.14537315
Volume,n03049924,cloth_cap,0.49,1.39,9.0,0.069471848,0.555454435
Volume,n03055418,clutch_bag,0.97,1.74,13.0,0.207792167,0.773818028
Volume,n03057541,coat_button,15976.84,0.0,1.0,15976.84078,15976.84078
Volume,n03057021,coat,0.65,0.45,6.0,0.504983666,0.864787707
Volume,n03062985,coffee_can,1.33,0.66,6.0,0.65806264,1.593999684
Volume,n03063073,coffee_cup,2.13,0.63,3.0,1.601339509,3.080776446
Volume,n03063199,coffee_filter,3.45,2.32,13.0,0.232986967,2.211895666
Volume,n03063599,coffee_mug,0.34,0.18,7.0,0.289571371,0.381649639
Volume,n03063968,coffee_table,57.86,0.29,13.0,50.20280823,68.95798265
Volume,n03066232,coil,0.41,0.51,8.0,0.270428499,0.553895994
Volume,n03072201,color_television,16.0,1.5,6.0,0.334373851,14.75820485
Volume,n03075097,comb,0.09,2.61,14.0,0.010408377,0.0222619
Volume,n03075370,combination_lock,0.13,0.46,14.0,0.107243269,0.169916633
Volume,n06596364,comic_book,1.74,1.03,4.0,0.082307208,2.905957216
Volume,n03079230,compact_disk,0.2,0.93,2.0,0.108056391,0.294541473
Volume,n03080497,compass,0.08,0.87,14.0,0.023870073,0.103800408
Volume,n03084420,computer_circuit,2.01,0.37,3.0,1.725311346,2.531223472
Volume,n03085013,computer_keyboard,0.86,0.74,12.0,0.543336905,0.931405793
Volume,n03085219,computer_monitor,13.81,0.47,11.0,11.60577626,14.00534787
Volume,n03085602,computer_screen,6.0,0.85,10.0,0.613404125,9.94893319
Volume,n03085915,computer_system,3.66,0.32,5.0,4.251232924,4.251232924
Volume,n06592078,concept_album,0.1,0.85,4.0,0.051304743,0.104641213
Volume,n03090000,conference_table,328.39,1.04,17.0,68.99064094,571.8217486
Volume,n03092883,console_table,67.34,0.37,16.0,43.17052651,91.09310749
Volume,n03092656,console,3.76,0.54,5.0,3.502926258,5.495252591
Volume,n03098140,control_panel,3.83,1.58,5.0,0.428571344,1.412751798
Volume,n03100346,convertible,355.03,0.71,10.0,187.4561756,486.7223061
Volume,n03102654,cooler,16.99,1.23,7.0,2.503246257,28.77645209
Volume,n03108455,core_bit,2.43,1.31,14.0,0.022893935,3.493012295
Volume,n03108759,corer,0.29,1.1,11.0,0.088575469,0.377839319
Volume,n03110669,cornet,6.6,0.37,4.0,5.27497298,7.993504909
Volume,n03114041,costume,2.16,0.65,4.0,1.364718344,3.370129202
Volume,n03114504,cot,111.39,0.67,15.0,37.99999247,148.7553818
Volume,n03115762,couch,257.24,0.82,9.0,66.49349331,421.8180982
Volume,n03117199,counter,206.95,0.0,1.0,206.9488226,206.9488226
Volume,n03116530,counter,192.19,0.42,7.0,139.2643799,251.9498899
Volume,n03123666,cover_plate,0.04,1.16,4.0,0.012949132,0.046166658
Volume,n03125057,cpu_board,1.17,1.03,7.0,0.486104847,1.154017628
Volume,n03125729,cradle,66.0,1.08,9.0,11.220777,92.57141022
Volume,n03127925,crate,5.39,0.42,3.0,4.444669032,6.988634979
Volume,n03131967,cricket_ball,0.23,0.81,6.0,0.091363618,0.304702916
Volume,n03132076,cricket_bat,2.54,0.7,11.0,1.385281111,3.038181216
Volume,n03136254,cross_bit,25677.07,0.87,2.0,14550.33714,36803.79393
Volume,n06785654,crossword_puzzle,0.88,0.99,3.0,0.268387429,1.239031177
Volume,n03138669,crown,1.12,1.36,10.0,0.167610356,1.291986757
Volume,n03148518,cup_hook,0.06,1.2,11.0,0.025140688,0.050608756
Volume,n03147509,cup,0.6,0.78,12.0,0.271973972,0.905779041
Volume,n03148324,cupboard,32.99,1.69,5.0,1.635973702,17.35914981
Volume,n03154073,cutter,0.14,1.44,9.0,0.034545448,0.089350632
Volume,n03156279,cylinder,1.66,2.04,10.0,0.208522686,0.915584234
Volume,n03162818,dart,0.48,0.25,9.0,0.103896083,0.65
Volume,n03163973,data_input_device,4.88,0.96,2.0,2.531463784,7.223482335
Volume,n03168217,deck_chair,74.66,0.77,7.0,30.46503617,117.0435894
Volume,n03179910,desk_phone,1.3,0.38,17.0,0.974025781,1.818181458
Volume,n03180011,desktop_computer,9.45,0.8,18.0,4.397650427,11.29477049
Volume,n03181293,detector,1.43,1.25,6.0,0.205373622,2.233765791
Volume,n03180969,detector,1.72,0.0,1.0,1.724025632,1.724025632
Volume,n03187595,dial_telephone,1.52,0.55,12.0,0.939867238,1.926996371
Volume,n03188725,diaper,0.67,1.64,15.0,0.056185158,4.162149461
Volume,n03196062,digital_camera,1.68,0.84,8.0,0.390336854,3.091837777
Volume,n03196217,digital_clock,0.33,0.66,10.0,0.16364461,0.415367197
Volume,n03196324,digital_computer,0.31,0.77,5.0,0.191672689,0.207792167
Volume,n03196598,digital_display,1.43,1.75,10.0,0.061126839,0.735691413
Volume,n03197337,digital_watch,0.13,0.58,13.0,0.064935052,0.163636331
Volume,n03201208,dining_table,246.21,0.4,6.0,263.8238113,297.9677526
Volume,n03201035,dining-room_table,175.22,0.74,7.0,72.93584883,269.6752712
Volume,n03201529,dinner_bell,3.63,1.07,9.0,0.571212008,6.870128508
Volume,n03201776,dinner_jacket,4.49,0.11,4.0,4.24807708,4.867752282
Volume,n03202354,dinner_table,160.81,0.74,5.0,43.39947192,187.0129499
Volume,n03207630,dish_rack,10.88,1.04,14.0,3.435510683,15.04999702
Volume,n03209666,disk_drive,0.14,0.48,7.0,0.093608213,0.164461006
Volume,n03211616,display_panel,2.58,0.0,1.0,2.576103386,2.576103386
Volume,n03216710,dixie_cup,0.09,1.02,12.0,0.03,0.29
Volume,n03219483,dollhouse,57.64,0.94,13.0,15.9584384,107.1627988
Volume,n03222516,doorbell,0.21,0.74,9.0,0.073863622,0.380571353
Volume,n03225988,double_bed,257.44,1.21,9.0,121.0908851,237.6969226
Volume,n03227856,double_reed,0.13,0.61,6.0,0.065240653,0.189090872
Volume,n03231368,drafting_table,112.64,0.77,13.0,23.44642392,181.0908732
Volume,n03233905,drawer,27.02,0.68,11.0,11.50800313,34.83505803
Volume,n03237416,dress_hat,2.7,0.37,3.0,2.231853999,3.383116213
Volume,n03238879,dress_shirt,0.69,0.89,14.0,0.004329003,1.229869886
Volume,n03239054,dress_suit,2.56,0.92,12.0,0.77653556,4.271703699
Volume,n03238586,dressing_table,80.32,0.59,11.0,45.82646278,102.5026853
Volume,n03244775,driving_iron,7.19,1.32,11.0,1.75279186,4.653678731
Volume,n03246454,drop_curtain,2.45,0.98,3.0,0.806997676,3.617906209
Volume,n03251280,dry_cell,0.06,0.0,1.0,0.060859122,0.060859122
Volume,n03251932,dry_fly,0.5,2.07,7.0,0.025883112,0.189344118
Volume,n03251766,dryer,1.69,0.2,5.0,1.523700997,1.788300944
Volume,n03258456,dust_cover,14.39,1.32,3.0,0.989033895,21.54812073
Volume,n03258577,dust_cover,0.36,0.78,8.0,0.17521555,0.353084346
Volume,n03262932,easy_chair,121.71,0.61,4.0,68.58602537,146.8733475
Volume,n03265032,edge_tool,0.53,1.12,5.0,0.035454538,0.547618939
Volume,n03267113,eight_ball,0.37,0.95,2.0,0.19681787,0.550454345
Volume,n03270695,electric_bell,0.28,0.87,6.0,0.110132013,0.437909576
Volume,n03271260,electric_clock,0.82,0.91,7.0,0.195596552,1.279653426
Volume,n03271574,electric_fan,21.71,1.25,14.0,3.74005559,29.29518121
Volume,n03272010,electric_guitar,19.27,0.5,12.0,15.60408782,23.20519562
Volume,n03272239,electric_heater,11.32,0.82,13.0,4.390509952,17.72726921
Volume,n03272383,electric_lamp,22.18,1.3,3.0,1.851841906,32.66680305
Volume,n03272940,electric_mixer,3.19,1.33,14.0,0.772093191,1.674533759
Volume,n03273740,electric_range,69.33,1.0,8.0,3.478388921,126.5818093
Volume,n03273913,electric_refrigerator,34.93,0.36,2.0,28.56266999,41.30165513
Volume,n03269401,electrical_device,1.33,1.79,6.0,0.105152312,0.640518717
Volume,n03277459,electronic_balance,0.52,1.41,16.0,0.073839743,0.424642942
Volume,n03277771,electronic_device,0.9,1.2,6.0,0.05478895,1.875876252
Volume,n03279153,electronic_instrument,8.55,1.31,6.0,0.524783446,9.535712396
Volume,n03290653,entertainment_center,301.25,2.24,13.0,50.53657007,175.792173
Volume,n03291741,envelope,1.3,0.78,5.0,0.178159575,2.410417704
Volume,n03301940,evening_bag,0.46,0.57,14.0,0.219480476,0.613110268
Volume,n03302790,exercise_device,1.86,1.67,12.0,0.216701256,1.726882765
Volume,n03304323,expansion_bit,2.07,0.41,3.0,1.471330877,2.411633721
Volume,n03307792,external_drive,0.1,0.92,15.0,0.040518516,0.151148758
Volume,n03309356,eyepatch,0.09,0.67,8.0,0.04238,0.159837
Volume,n03314227,face_guard,2.22,0.59,10.0,1.261363386,3.192369497
Volume,n03320421,fan_blade,0.77,1.09,9.0,0.220441515,0.722302887
Volume,n03326073,feedback_circuit,0.1,0.0,1.0,0.103896083,0.103896083
Volume,n03333252,field_hockey_ball,17.57,2.6,8.0,0.100470759,0.602335378
Volume,n03333711,field_lens,0.05,0.6,5.0,0.048692631,0.054761894
Volume,n03336282,figure_skate,2.97,0.25,12.0,2.500728942,3.691828273
Volume,n03337383,file_folder,0.69,0.72,15.0,0.186641034,1.118493285
Volume,n03337494,file_server,2.51,1.19,11.0,0.495205616,3.486415292
Volume,n03339529,film_advance,0.36,0.0,1.0,0.357142786,0.357142786
Volume,n03341606,finger_bowl,0.28,0.19,2.0,0.25162008,0.303301888
Volume,n03343737,fire_alarm,0.56,1.3,13.0,0.216450174,0.393818104
Volume,n03347037,fire_screen,11.87,0.89,10.0,6.458846122,12.38567679
Volume,n03358726,flash_camera,1.15,0.9,8.0,0.395498434,2.461524404
Volume,n03359436,flash_memory,4700.88,1.22,13.0,2396.526116,4793.052233
Volume,n03361109,flat_file,0.1,0.88,7.0,0.042186355,0.120690454
Volume,n03367059,floor_lamp,22.68,0.86,14.0,5.600524414,36.00973312
Volume,n03374372,fly_rod,3.9,1.06,13.0,0.577489063,6.149998781
Volume,n03380647,foot_rule,0.19,1.16,14.0,0.043436355,0.290900116
Volume,n03380301,footlocker,30.08,0.37,12.0,24.58942694,38.14284958
Volume,n03384167,fork,0.04,0.92,2.0,0.020859303,0.056084404
Volume,n03387323,foundation_garment,0.27,0.0,1.0,0.27376618,0.27376618
Volume,n03394916,french_horn,33.31,0.0,2.0,33.31168171,33.31168171
Volume,n03399761,front_projector,6.01,1.15,13.0,1.323203201,8.444803521
Volume,n03400972,fuel_filter,0.44,1.8,13.0,0.138597375,0.290017362
Volume,n03402511,full_skirt,0.82,0.32,8.0,0.612437108,0.960954355
Volume,n03404251,fur_coat,3.18,0.64,4.0,2.204688957,4.630429818
Volume,n03404360,fur_hat,1.15,0.6,12.0,0.611143807,1.825246391
Volume,n03414676,gaming_table,48.79,0.99,3.0,15.45713979,71.75929314
Volume,n03416775,garand_rifle,0.64,0.0,1.0,0.640259613,0.640259613
Volume,n03418242,garden_tool,2.89,1.28,9.0,0.554112394,4.381103028
Volume,n03418915,garlic_press,0.11,0.42,14.0,0.097077903,0.124424218
Volume,n03421117,garter,0.13,0.52,13.0,0.069264056,0.160606029
Volume,n03423877,gas_lamp,3.77,0.79,8.0,1.932984682,4.401817309
Volume,n03425595,gas_range,125.72,0.56,9.0,122.6754043,175.1084069
Volume,n03429288,gauge,0.24,0.66,9.0,0.071757562,0.410714204
Volume,n03438863,glasses_case,0.19,0.57,17.0,0.133090883,0.218805151
Volume,n03445617,golf_bag,21.92,0.37,11.0,21.31898928,25.87012474
Volume,n03445777,golf_ball,10211.86,0.4,15.0,8986.972936,13480.45941
Volume,n03446070,golf_club,11.61,1.06,16.0,1.064561477,25.22997335
Volume,n03447075,golf_glove,0.84,0.76,10.0,0.216688269,1.55844125
Volume,n03446268,golf-club_head,1.71,0.77,8.0,0.342734967,2.561038453
Volume,n03450230,gown,1.88,0.98,11.0,0.643131907,2.805878232
Volume,n03450974,grab_bag,0.39,0.0,1.0,0.389610312,0.389610312
Volume,n03451120,grab_bar,1.92,1.14,13.0,0.507575657,2.499999505
Volume,n03456024,gravy_boat,1.12,0.63,13.0,0.6233765,1.090908875
Volume,n03459591,grill,47.63,1.38,8.0,4.137596583,57.53143476
Volume,n03465818,guidance_system,0.33,0.75,2.0,0.20737057,0.458111744
Volume,n03467796,guitar_pick,0.002,0.91,9.0,199.7105097,998.5525485
Volume,n03468821,gun_case,6.43,0.98,18.0,1.965145714,8.159933448
Volume,n03472535,gym_shoe,1.56,1.0,4.0,0.064393927,2.800415029
Volume,n03474779,hacksaw,0.69,1.9,12.0,0.148519451,0.485728881
Volume,n03482252,hammock,246.19,2.12,10.0,0.872571256,4.996487646
Volume,n03483637,hand_brake,0.22,0.76,3.0,0.105976169,0.302635221
Volume,n03484931,hand_glass,0.16,0.67,7.0,0.072207778,0.241341944
Volume,n03487886,hand_pump,2.31,0.67,7.0,1.009298501,3.795583663
Volume,n03489162,hand_tool,0.3,0.57,5.0,0.194805156,0.433168745
Volume,n03490006,hand_towel,1.4,0.61,9.0,0.696753109,2.083601319
Volume,n03490119,hand_truck,67.09,0.62,12.0,49.80302043,82.38634731
Volume,n03488438,handset,1.22,0.5,7.0,0.661620947,1.818181458
Volume,n03490884,hanger,0.75,1.52,14.0,0.072405969,0.721239359
Volume,n03492922,hard_hat,3.16,0.48,11.0,2.337596939,3.502147574
Volume,n03495039,harness,2.27,2.41,9.0,0.277056222,0.476190382
Volume,n03495258,harp,9.71,1.35,10.0,1.237229192,12.9756208
Volume,n03495570,harp,4.74,1.05,4.0,0.929594218,6.441557165
Volume,n03497657,hat,2.48,0.0,1.0,2.480674833,2.480674833
Volume,n03499907,hawaiian_guitar,3.74,0.0,1.0,3.740258999,3.740258999
Volume,n03502331,head_covering,0.16,0.18,4.0,0.145832222,0.178642822
Volume,n03505667,headset,1.32,0.43,13.0,1.169999768,1.656331516
Volume,n03508101,heater,51.39,1.73,5.0,4.558440655,13.6113012
Volume,n03519674,high_table,89.98,0.65,14.0,34.57791524,137.2799728
Volume,n06278475,high-definition_television,36.82,0.0,1.0,36.8219927,36.8219927
Volume,n03518829,high-hat_cymbal,1.2,0.68,8.0,0.832250917,1.27272702
Volume,n03528263,home_appliance,6.58,1.12,9.0,0.478258087,13.18846492
Volume,n03528523,home_computer,15.67,1.17,4.0,3.421115253,18.38635999
Volume,n03533392,hook_and_eye,0.09,1.52,10.0,0.007056622,0.121209392
Volume,n03535024,hope_chest,56.73,0.1,2.0,53.92206723,59.53245573
Volume,n03536761,horn,1.85,1.01,4.0,0.522233663,2.433002765
Volume,n03537241,horn,0.6,0.0,1.0,0.598405919,0.598405919
Volume,n03537085,horn,0.55,0.57,5.0,0.261363585,0.692640555
Volume,n03543112,hot_pants,0.38,0.83,6.0,0.114448029,0.483272631
Volume,n03543254,hot_plate,3.15,0.54,13.0,1.628787556,3.636362916
Volume,n03544238,hour_hand,0.09,0.78,5.0,0.019268178,0.150857113
Volume,n03557840,ice_pack,0.79,1.29,17.0,0.16151512,1.291666411
Volume,n03558404,ice_skate,4.07,0.43,11.0,2.522512487,5.404472955
Volume,n03558007,icepick,0.11,0.87,8.0,0.031601725,0.147729258
Volume,n03563200,impact_printer,14.74,0.52,7.0,10.70161152,19.10325725
Volume,n03567912,indian_club,2.05,0.41,8.0,1.670665253,2.551658585
Volume,n03585073,iron,1.49,0.08,4.0,1.403420934,1.538311383
Volume,n03584829,iron,2.23,0.69,10.0,1.346384357,2.195017747
Volume,n03589672,jack,8.15,0.64,10.0,4.679128537,10.75540912
Volume,n03588951,jack,9.36,0.0,1.0,9.359998145,9.359998145
Volume,n03589791,jacket,0.77,0.93,2.0,0.414772645,1.133928347
Volume,n03600977,joint,6.4,0.0,1.0,6.395842888,6.395842888
Volume,n03605504,jump_suit,1.52,0.36,4.0,1.08407446,1.861575389
Volume,n03604843,jumper_cable,2.1,0.67,11.0,0.77380937,3.262932254
Volume,n03604763,jumper,0.34,1.27,7.0,0.036425859,0.495532369
Volume,n03604536,jumper,0.09,1.9,5.0,0.004329003,0.004329003
Volume,n03609235,kayak,82.93,1.02,3.0,23.08982226,115.2813624
Volume,n03610524,kennel,156.09,1.69,10.0,33.60313187,123.8960793
Volume,n03612814,kettle,2.3,0.34,12.0,1.747695654,2.484463793
Volume,n03614007,keyboard,0.57,1.26,3.0,0.060141598,0.819900409
Volume,n03617594,kinescope,48.48,0.0,1.0,48.48483888,48.48483888
Volume,n03620052,kitchen_appliance,8.3,0.67,3.0,5.294371245,12.0292184
Volume,n03620967,kitchen_table,50.58,1.16,5.0,16.80581485,43.63635499
Volume,n03639077,landing_net,2.46,0.8,11.0,1.093073376,3.25489113
Volume,n03640988,lantern,4.1,1.11,11.0,0.965807601,5.136156991
Volume,n03643253,laser,0.13,1.98,8.0,0.006642492,0.072759726
Volume,n03649674,lawn_chair,32.56,0.8,12.0,10.96225432,60.49214169
Volume,n03653583,lectern,37.92,0.63,11.0,20.41999595,58.52271567
Volume,n03657121,lens_cap,0.12,1.87,14.0,0.030909085,0.116883094
Volume,n03656957,lens,0.24,0.0,1.0,0.243116835,0.243116835
Volume,n03656484,lens,0.33,0.0,1.0,0.325541061,0.325541061
Volume,n03659292,lever,1.15,0.31,2.0,0.973134006,1.328545191
Volume,n03662887,life_jacket,6.44,1.38,15.0,3.15584353,5.465055194
Volume,n03665924,light_bulb,0.64,0.88,13.0,0.160952349,0.722605376
