token,order,order_within_block,order_n,integ_d,none_d,cond,task,final_value,true_value,abs_diff,abs_diff_ratio,slide_count
3fwhw6jr125gcrt25fdz7d5cdib3ea2etx7vfxzd8i00hmbcsor,integ_first,5,5,1,0,integ,task7,4.9,2.8,2.1,0.75,3
3fwhw6jr125gcrt25fdz7d5cdib3ea2etx7vfxzd8i00hmbcsor,integ_first,6,6,1,0,integ,task12,4.5,3.3,1.2,0.363636364,2
3fwhw6jr125gcrt25fdz7d5cdib3ea2etx7vfxzd8i00hmbcsor,integ_first,7,7,1,0,integ,task2,338,227.429,110.571,0.486178104,3
3fwhw6jr125gcrt25fdz7d5cdib3ea2etx7vfxzd8i00hmbcsor,integ_first,8,8,1,0,integ,task5,860,580,280,0.482758621,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,1,9,0,1,none,task5,916,580,336,0.579310345,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,2,10,0,1,none,task1,70,60.121,9.879,0.164318624,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,3,11,0,1,none,task7,4.7,2.8,1.9,0.678571429,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,4,12,0,1,none,task9,7,3.2,3.8,1.1875,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,5,13,0,1,none,task12,4.4,3.3,1.1,0.333333333,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,6,14,0,1,none,task6,212,215,3,0.013953488,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,7,15,0,1,none,task11,4.2,3.8,0.4,0.105263158,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,8,16,0,1,none,task2,233,227.429,5.571,0.024495557,1
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,1,1,1,0,integ,task2,171,227.429,56.429,0.248116995,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,2,2,1,0,integ,task11,4.5,3.8,0.7,0.184210526,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,3,3,1,0,integ,task1,58,60.121,2.121,0.035278854,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,4,4,1,0,integ,task12,3.3,3.3,0,0,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,5,5,1,0,integ,task9,4.1,3.2,0.9,0.28125,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,6,6,1,0,integ,task5,869,580,289,0.498275862,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,7,7,1,0,integ,task6,258,215,43,0.2,2
easb4ucrbig573pgndw50o1orf5ayydfdieuxql4gi6m4vaemi,integ_first,8,8,1,0,integ,task7,5.1,2.8,2.3,0.821428571,2
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,1,9,0,1,none,task2,49,227.429,178.429,0.784548145,2
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,2,10,0,1,none,task5,501,580,79,0.136206897,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,3,11,0,1,none,task7,6,2.8,3.2,1.142857143,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,4,12,0,1,none,task1,40,60.121,20.121,0.334675072,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,5,13,0,1,none,task11,4,3.8,0.2,0.052631579,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,6,14,0,1,none,task9,3.5,3.2,0.3,0.09375,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,7,15,0,1,none,task6,350,215,135,0.627906977,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,8,16,0,1,none,task12,3.5,3.3,0.2,0.060606061,1
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,1,1,1,0,integ,task5,363,580,217,0.374137931,5
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,2,2,1,0,integ,task2,395,227.429,167.571,0.736805772,4
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,3,3,1,0,integ,task11,3.5,3.8,0.3,0.078947368,4
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,4,4,1,0,integ,task9,3.4,3.2,0.2,0.0625,4
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,5,5,1,0,integ,task1,50,60.121,10.121,0.16834384,9
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,6,6,1,0,integ,task12,3.6,3.3,0.3,0.090909091,5
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,7,7,1,0,integ,task6,350,215,135,0.627906977,4
114urrqew81thsouanpuhoxbt9fyjm496mjfiq6oj84c3bd42t9,integ_first,8,8,1,0,integ,task7,4,2.8,1.2,0.428571429,3
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,1,9,0,1,none,task6,99,215,116,0.539534884,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,2,10,0,1,none,task9,2,3.2,1.2,0.375,0
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,3,11,0,1,none,task7,4.5,2.8,1.7,0.607142857,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,4,12,0,1,none,task12,5,3.3,1.7,0.515151515,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,5,13,0,1,none,task1,38,60.121,22.121,0.367941318,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,6,14,0,1,none,task2,250,227.429,22.571,0.09924416,0
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,7,15,0,1,none,task5,493,580,87,0.15,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,8,16,0,1,none,task11,5.5,3.8,1.7,0.447368421,1
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,1,1,1,0,integ,task6,87,215,128,0.595348837,2
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,2,2,1,0,integ,task11,4.5,3.8,0.7,0.184210526,3
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,3,3,1,0,integ,task2,122,227.429,105.429,0.46356885,2
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,4,4,1,0,integ,task9,3.1,3.2,0.1,0.03125,2
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,5,5,1,0,integ,task12,4.1,3.3,0.8,0.242424242,3
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,6,6,1,0,integ,task7,4.4,2.8,1.6,0.571428571,2
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,7,7,1,0,integ,task1,40,60.121,20.121,0.334675072,2
5upi1guo473imkgbqib6xyldixkvc4l8ytkdtzno94rhd26gvi,integ_first,8,8,1,0,integ,task5,357,580,223,0.384482759,2
gip9x1sqlmp9dav609ypue,integ_first,1,9,0,1,none,task11,4.5,3.8,0.7,0.184210526,2
gip9x1sqlmp9dav609ypue,integ_first,2,10,0,1,none,task9,3.5,3.2,0.3,0.09375,1
gip9x1sqlmp9dav609ypue,integ_first,3,11,0,1,none,task5,954,580,374,0.644827586,1
gip9x1sqlmp9dav609ypue,integ_first,4,12,0,1,none,task12,3.7,3.3,0.4,0.121212121,2
gip9x1sqlmp9dav609ypue,integ_first,5,13,0,1,none,task2,399,227.429,171.571,0.754393679,1
gip9x1sqlmp9dav609ypue,integ_first,6,14,0,1,none,task6,354,215,139,0.646511628,1
gip9x1sqlmp9dav609ypue,integ_first,7,15,0,1,none,task7,5.5,2.8,2.7,0.964285714,1
gip9x1sqlmp9dav609ypue,integ_first,8,16,0,1,none,task1,60,60.121,0.121,0.002012608,1
gip9x1sqlmp9dav609ypue,integ_first,1,1,1,0,integ,task7,3.4,2.8,0.6,0.214285714,2
gip9x1sqlmp9dav609ypue,integ_first,2,2,1,0,integ,task6,216,215,1,0.004651163,2
gip9x1sqlmp9dav609ypue,integ_first,3,3,1,0,integ,task9,3,3.2,0.2,0.0625,2
gip9x1sqlmp9dav609ypue,integ_first,4,4,1,0,integ,task2,257,227.429,29.571,0.130022996,2
gip9x1sqlmp9dav609ypue,integ_first,5,5,1,0,integ,task11,4,3.8,0.2,0.052631579,2
gip9x1sqlmp9dav609ypue,integ_first,6,6,1,0,integ,task5,647,580,67,0.115517241,2
gip9x1sqlmp9dav609ypue,integ_first,7,7,1,0,integ,task1,64,60.121,3.879,0.064519885,2
gip9x1sqlmp9dav609ypue,integ_first,8,8,1,0,integ,task12,4.1,3.3,0.8,0.242424242,2
p542m5gayh2ttj0u3g55a,integ_first,1,9,0,1,none,task7,3,2.8,0.2,0.071428571,1
p542m5gayh2ttj0u3g55a,integ_first,2,10,0,1,none,task1,36,60.121,24.121,0.401207565,3
p542m5gayh2ttj0u3g55a,integ_first,3,11,0,1,none,task6,249,215,34,0.158139535,2
p542m5gayh2ttj0u3g55a,integ_first,4,12,0,1,none,task11,3,3.8,0.8,0.210526316,1
p542m5gayh2ttj0u3g55a,integ_first,5,13,0,1,none,task5,300,580,280,0.482758621,1
p542m5gayh2ttj0u3g55a,integ_first,6,14,0,1,none,task12,4,3.3,0.7,0.212121212,1
p542m5gayh2ttj0u3g55a,integ_first,7,15,0,1,none,task9,3,3.2,0.2,0.0625,1
p542m5gayh2ttj0u3g55a,integ_first,8,16,0,1,none,task2,100,227.429,127.429,0.560302336,1
p542m5gayh2ttj0u3g55a,integ_first,1,1,1,0,integ,task7,3.1,2.8,0.3,0.107142857,4
p542m5gayh2ttj0u3g55a,integ_first,2,2,1,0,integ,task11,3.1,3.8,0.7,0.184210526,2
p542m5gayh2ttj0u3g55a,integ_first,3,3,1,0,integ,task9,3.6,3.2,0.4,0.125,3
p542m5gayh2ttj0u3g55a,integ_first,4,4,1,0,integ,task6,210,215,5,0.023255814,2
p542m5gayh2ttj0u3g55a,integ_first,5,5,1,0,integ,task5,301,580,279,0.481034483,2
p542m5gayh2ttj0u3g55a,integ_first,6,6,1,0,integ,task2,200,227.429,27.429,0.120604672,2
p542m5gayh2ttj0u3g55a,integ_first,7,7,1,0,integ,task12,4,3.3,0.7,0.212121212,2
p542m5gayh2ttj0u3g55a,integ_first,8,8,1,0,integ,task1,59,60.121,1.121,0.018645731,3
4pwduge6t86fr56az0c2s,integ_first,1,9,0,1,none,task7,4.5,2.8,1.7,0.607142857,1
4pwduge6t86fr56az0c2s,integ_first,2,10,0,1,none,task9,3.5,3.2,0.3,0.09375,1
4pwduge6t86fr56az0c2s,integ_first,3,11,0,1,none,task12,5,3.3,1.7,0.515151515,1
4pwduge6t86fr56az0c2s,integ_first,4,12,0,1,none,task5,1033,580,453,0.781034483,1
4pwduge6t86fr56az0c2s,integ_first,5,13,0,1,none,task1,40,60.121,20.121,0.334675072,1
4pwduge6t86fr56az0c2s,integ_first,6,14,0,1,none,task2,121,227.429,106.429,0.467965827,1
4pwduge6t86fr56az0c2s,integ_first,7,15,0,1,none,task11,3.5,3.8,0.3,0.078947368,1
4pwduge6t86fr56az0c2s,integ_first,8,16,0,1,none,task6,200,215,15,0.069767442,1
4pwduge6t86fr56az0c2s,integ_first,1,1,1,0,integ,task12,3.5,3.3,0.2,0.060606061,2
4pwduge6t86fr56az0c2s,integ_first,2,2,1,0,integ,task7,5.8,2.8,3,1.071428571,2
4pwduge6t86fr56az0c2s,integ_first,3,3,1,0,integ,task9,4,3.2,0.8,0.25,3
4pwduge6t86fr56az0c2s,integ_first,4,4,1,0,integ,task2,324,227.429,96.571,0.424620431,2
4pwduge6t86fr56az0c2s,integ_first,5,5,1,0,integ,task5,732,580,152,0.262068966,2
4pwduge6t86fr56az0c2s,integ_first,6,6,1,0,integ,task1,73,60.121,12.879,0.214217994,2
4pwduge6t86fr56az0c2s,integ_first,7,7,1,0,integ,task11,3.4,3.8,0.4,0.105263158,2
4pwduge6t86fr56az0c2s,integ_first,8,8,1,0,integ,task6,192,215,23,0.106976744,2
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,1,9,0,1,none,task12,5,3.3,1.7,0.515151515,1
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,2,10,0,1,none,task7,6.5,2.8,3.7,1.321428571,1
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,3,11,0,1,none,task1,5,60.121,55.121,0.916834384,2
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,4,12,0,1,none,task11,6,3.8,2.2,0.578947368,2
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,5,13,0,1,none,task5,351,580,229,0.394827586,3
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,6,14,0,1,none,task6,300,215,85,0.395348837,1
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,7,15,0,1,none,task2,150,227.429,77.429,0.340453504,3
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,8,16,0,1,none,task9,7.5,3.2,4.3,1.34375,1
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,1,1,1,0,integ,task6,350,215,135,0.627906977,13
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,2,2,1,0,integ,task9,6,3.2,2.8,0.875,8
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,3,3,1,0,integ,task11,3.5,3.8,0.3,0.078947368,5
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,4,4,1,0,integ,task7,7,2.8,4.2,1.5,5
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,5,5,1,0,integ,task2,125,227.429,102.429,0.45037792,3
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,6,6,1,0,integ,task12,5.5,3.3,2.2,0.666666667,4
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,7,7,1,0,integ,task5,551,580,29,0.05,6
k5toi84ul9lr3sorpqceajf60e4b1emi,integ_first,8,8,1,0,integ,task1,100,60.121,39.879,0.66331232,3
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,1,9,0,1,none,task7,4,2.8,1.2,0.428571429,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,2,10,0,1,none,task5,800,580,220,0.379310345,2
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,3,11,0,1,none,task1,90,60.121,29.879,0.496981088,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,4,12,0,1,none,task2,355,227.429,127.571,0.560926707,2
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,5,13,0,1,none,task11,4.5,3.8,0.7,0.184210526,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,6,14,0,1,none,task9,4.5,3.2,1.3,0.40625,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,7,15,0,1,none,task12,4,3.3,0.7,0.212121212,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,8,16,0,1,none,task6,350,215,135,0.627906977,1
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,1,1,1,0,integ,task5,440,580,140,0.24137931,10
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,2,2,1,0,integ,task12,3.8,3.3,0.5,0.151515152,5
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,3,3,1,0,integ,task9,4.4,3.2,1.2,0.375,5
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,4,4,1,0,integ,task6,225,215,10,0.046511628,7
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,5,5,1,0,integ,task1,76,60.121,15.879,0.264117363,3
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,6,6,1,0,integ,task11,4,3.8,0.2,0.052631579,4
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,7,7,1,0,integ,task7,4.3,2.8,1.5,0.535714286,3
4q89jb98w1vfull25tq5rhehfr5ubga7a51dwwnmtay2n87zxgvi,integ_first,8,8,1,0,integ,task2,161,227.429,66.429,0.292086761,4
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,1,9,0,1,none,task9,2.8,3.2,0.4,0.125,1
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,2,10,0,1,none,task1,24,60.121,36.121,0.600805043,1
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,3,11,0,1,none,task5,1006,580,426,0.734482759,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,4,12,0,1,none,task7,2.9,2.8,0.1,0.035714286,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,5,13,0,1,none,task12,3.3,3.3,0,0,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,6,14,0,1,none,task6,125,215,90,0.418604651,1
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,7,15,0,1,none,task11,4.8,3.8,1,0.263157895,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,8,16,0,1,none,task2,75,227.429,152.429,0.670226752,1
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,1,1,1,0,integ,task2,113,227.429,114.429,0.50314164,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,2,2,1,0,integ,task12,3.8,3.3,0.5,0.151515152,3
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,3,3,1,0,integ,task5,929,580,349,0.601724138,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,4,4,1,0,integ,task11,4.3,3.8,0.5,0.131578947,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,5,5,1,0,integ,task1,90,60.121,29.879,0.496981088,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,6,6,1,0,integ,task7,2.9,2.8,0.1,0.035714286,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,7,7,1,0,integ,task6,209,215,6,0.027906977,2
68ttp93ak1yy7fvlt3v7p3c8frl59ot3st5re3k8oo7qq90y66r,integ_first,8,8,1,0,integ,task9,2.8,3.2,0.4,0.125,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,1,9,0,1,none,task6,389,215,174,0.809302326,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,2,10,0,1,none,task1,75,60.121,14.879,0.24748424,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,3,11,0,1,none,task7,4,2.8,1.2,0.428571429,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,4,12,0,1,none,task12,3.2,3.3,0.1,0.03030303,3
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,5,13,0,1,none,task2,182,227.429,45.429,0.199750252,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,6,14,0,1,none,task9,3,3.2,0.2,0.0625,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,7,15,0,1,none,task5,950,580,370,0.637931034,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,8,16,0,1,none,task11,4,3.8,0.2,0.052631579,1
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,1,1,1,0,integ,task6,251,215,36,0.16744186,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,2,2,1,0,integ,task9,3,3.2,0.2,0.0625,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,3,3,1,0,integ,task5,509,580,71,0.122413793,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,4,4,1,0,integ,task2,179,227.429,48.429,0.212941182,2
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,5,5,1,0,integ,task7,3,2.8,0.2,0.071428571,3
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,6,6,1,0,integ,task12,3,3.3,0.3,0.090909091,3
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,7,7,1,0,integ,task11,3.5,3.8,0.3,0.078947368,4
4law5p80oh66flxry6x6ye3tvic3ow29,integ_first,8,8,1,0,integ,task1,50,60.121,10.121,0.16834384,3
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,1,9,0,1,none,task5,271,580,309,0.532758621,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,2,10,0,1,none,task9,3.1,3.2,0.1,0.03125,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,3,11,0,1,none,task7,4,2.8,1.2,0.428571429,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,4,12,0,1,none,task12,3.9,3.3,0.6,0.181818182,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,5,13,0,1,none,task11,4,3.8,0.2,0.052631579,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,6,14,0,1,none,task6,214,215,1,0.004651163,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,7,15,0,1,none,task2,192,227.429,35.429,0.155780485,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,8,16,0,1,none,task1,63,60.121,2.879,0.047886762,1
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,1,1,1,0,integ,task2,183,227.429,44.429,0.195353275,17
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,2,2,1,0,integ,task6,205,215,10,0.046511628,2
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,3,3,1,0,integ,task5,252,580,328,0.565517241,4
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,4,4,1,0,integ,task11,4.8,3.8,1,0.263157895,4
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,5,5,1,0,integ,task12,3,3.3,0.3,0.090909091,3
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,6,6,1,0,integ,task7,3.4,2.8,0.6,0.214285714,4
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,7,7,1,0,integ,task9,3.6,3.2,0.4,0.125,5
rxt9zn18di6991yrtnfcac3dipvnjyyue00zycv8ghyali8uxr,integ_first,8,8,1,0,integ,task1,46,60.121,14.121,0.234876333,5
